bone	bone_rest_x_global_origin_in_meters	bone_rest_y_global_origin_in_meters	bone_rest_z_global_origin_in_meters	bone_rest_truncated_normalized_basis_axis_x_0	bone_rest_truncated_normalized_basis_axis_x_1	bone_rest_truncated_normalized_basis_axis_x_2	bone_rest_truncated_normalized_basis_axis_y_0	bone_rest_truncated_normalized_basis_axis_y_1	bone_rest_truncated_normalized_basis_axis_y_2	bone_rest_x_global_scale_in_meters	bone_rest_y_global_scale_in_meters	bone_rest_z_global_scale_in_meters	bone_x_global_origin_in_meters	bone_y_global_origin_in_meters	bone_z_global_origin_in_meters	bone_truncated_normalized_basis_axis_x_0	bone_truncated_normalized_basis_axis_x_1	bone_truncated_normalized_basis_axis_x_2	bone_truncated_normalized_basis_axis_y_0	bone_truncated_normalized_basis_axis_y_1	bone_truncated_normalized_basis_axis_y_2	bone_x_global_scale_in_meters	bone_y_global_scale_in_meters	bone_z_global_scale_in_meters	bone_parent_x_global_origin_in_meters	bone_parent_y_global_origin_in_meters	bone_parent_z_global_origin_in_meters	bone_parent_truncated_normalized_basis_axis_x_0	bone_parent_truncated_normalized_basis_axis_x_1	bone_parent_truncated_normalized_basis_axis_x_2	bone_parent_truncated_normalized_basis_axis_y_0	bone_parent_truncated_normalized_basis_axis_y_1	bone_parent_truncated_normalized_basis_axis_y_2	bone_parent_x_global_scale_in_meters	bone_parent_y_global_scale_in_meters	bone_parent_z_global_scale_in_meters	bone_hierarchy	specification_version	label
LeftHandMiddle1	-0.07265576720238	-0.07265576720238	-0.07265576720238	1	0	0	0	1	0	1	1	1	-0.57134193181992	1.30138611793518	-0.02622210979462	1	0	0	0	1	0	1	1	1	-0.57134193181992	1.30138611793518	-0.02622210979462	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftMiddleProximal
LeftHandMiddle2	-0.03601124882698	-0.03601124882698	-0.03601124882698	1	0	0	0	1	0	1	1	1	-0.60735321044922	1.3001492023468	-0.02696049213409	1	0	0	0	1	0	1	1	1	-0.60735321044922	1.3001492023468	-0.02696049213409	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftMiddleIntermediate
LeftHandMiddle3	-0.01839286088943	-0.01839286088943	-0.01839286088943	1	0	0	0	1	0	1	1	1	-0.62574607133865	1.2989684343338	-0.02660953998566	1	0	0	0	1	0	1	1	1	-0.62574607133865	1.2989684343338	-0.02660953998566	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftMiddleDistal
LeftHandPinky1	-0.06561347842216	-0.06561347842216	-0.06561347842216	1	0	0	0	1	0	1	1	1	-0.5642996430397	1.29292714595795	0.00204050540924	1	0	0	0	1	0	1	1	1	-0.5642996430397	1.29292714595795	0.00204050540924	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftLittleProximal
LeftHandPinky2	-0.02426686882973	-0.02426686882973	-0.02426686882973	1	0	0	0	1	0	1	1	1	-0.58856654167175	1.29226768016815	0.0010598897934	1	0	0	0	1	0	1	1	1	-0.58856654167175	1.29226768016815	0.0010598897934	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftLittleIntermediate
LeftHandPinky3	-0.01464295387268	-0.01464295387268	-0.01464295387268	1	0	0	0	1	0	1	1	1	-0.60320949554443	1.29189074039459	0.00069844722748	1	0	0	0	1	0	1	1	1	-0.60320949554443	1.29189074039459	0.00069844722748	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftLittleDistal
LeftHandRing1	-0.07110491394997	-0.07110491394997	-0.07110491394997	1	0	0	0	1	0	1	1	1	-0.5697910785675	1.30102729797363	-0.0116845369339	1	0	0	0	1	0	1	1	1	-0.5697910785675	1.30102729797363	-0.0116845369339	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftRingProximal
LeftHandRing2	-0.03105959296227	-0.03105959296227	-0.03105959296227	1	0	0	0	1	0	1	1	1	-0.60085070133209	1.29883575439453	-0.01159274578094	1	0	0	0	1	0	1	1	1	-0.60085070133209	1.29883575439453	-0.01159274578094	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftRingIntermediate
LeftHandRing3	-0.01857280731201	-0.01857280731201	-0.01857280731201	1	0	0	0	1	0	1	1	1	-0.6194235086441	1.29723393917084	-0.01206469535828	1	0	0	0	1	0	1	1	1	-0.6194235086441	1.29723393917084	-0.01206469535828	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftRingDistal
LeftHandThumb1	-0.02040567994118	-0.02040567994118	-0.02040567994118	1	0	0	0	1	0	1	1	1	-0.51909184455872	1.28887796401978	-0.03349733352661	1	0	0	0	1	0	1	1	1	-0.51909184455872	1.28887796401978	-0.03349733352661	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftThumbProximal
LeftHandThumb2	-0.02291709184647	-0.02291709184647	-0.02291709184647	1	0	0	0	1	0	1	1	1	-0.54200893640518	1.28448104858398	-0.05747377872467	1	0	0	0	1	0	1	1	1	-0.54200893640518	1.28448104858398	-0.05747377872467	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftThumbIntermediate
LeftHandThumb3	-0.01824182271957	-0.01824182271957	-0.01824182271957	1	0	0	0	1	0	1	1	1	-0.56025075912476	1.28141868114471	-0.07391285896301	1	0	0	0	1	0	1	1	1	-0.56025075912476	1.28141868114471	-0.07391285896301	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftThumbDistal
LeftLowerArmTwist01	-0.10102787613869	-0.10102787613869	-0.10102787613869	1	0	0	0	1	0	1	1	1	-0.40723034739494	1.29724097251892	-0.01632964611053	1	0	0	0	1	0	1	1	1	-0.40723034739494	1.29724097251892	-0.01632964611053	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftThumbDistal
LeftLowerArmTwist02	0.00000002980232	0.00000002980232	0.00000002980232	1	0	0	0	1	0	1	1	1	-0.30620244145393	1.29799568653107	-0.01226902008057	1	0	0	0	1	0	1	1	1	-0.30620244145393	1.29799568653107	-0.01226902008057	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftThumbDistal
ribbon03_L	-0.09955661743879	-0.09955661743879	-0.09955661743879	1	0	0	0	1	0	1	1	1	-0.18692341446877	1.29385542869568	0.02646207809448	1	0	0	0	1	0	1	1	1	-0.18692341446877	1.29385542869568	0.02646207809448	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftThumbDistal
Neck	0.00000004048345	0.00000004048345	0.00000004048345	1	0	0	0	1	0	1	1	1	0.00000004056727	1.3495352268219	-0.00968241691589	1	0	0	0	1	0	1	1	1	0.00000004056727	1.3495352268219	-0.00968241691589	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		neck
Head	-0.0000000172904	-0.0000000172904	-0.0000000172904	1	0	0	0	1	0	1	1	1	0.00000002327686	1.42832410335541	-0.0103759765625	1	0	0	0	1	0	1	1	1	0.00000002327686	1.42832410335541	-0.0103759765625	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		head
